source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020240142190,조립식 동바리 테이블 기구 및 그 조립방법,E04G 11/48|E04G 17/04|E04G 25/04,2024-10-17,공개,공개,주식회사 한솔건업,1,BACKWARD_CITATION_ESTIMATED,1020240142190,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240142190&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240145265,"음극 활물질, 이를 포함하는 음극 및 리튬 이온 전지",H01M 4/36|H01M 10/0562|H01M 4/62|H01M 4/587|H01M 4/38|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,2024-10-22,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240145265,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240145265&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240150522,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/38|H01M 4/60|H01M 4/134|H01M 10/052|H01M 4/02,2024-10-30,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240150522,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240150522&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240153554,"공중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 양극 및 상기 양극을 포함하는 이차전지",C08K 5/09|C08K 5/00|C08L 29/04|H01M 4/62|H01M 4/136|H01M 10/052|H01M 4/02,2024-11-01,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240153554,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240153554&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240154442,분리막용 공중합체 및 이를 포함하는 이차전지,C08F 220/44|C08F 220/18|C08F 220/06|C08F 220/14|C08F 220/38|C08F 228/04|H01M 50/42|H01M 50/431|H01M 50/449|H01M 10/0525,2024-11-04,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240154442,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240154442&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240159925,"공중합체 및 전도성 고분자를 포함하는 조성물, 이를 포함하는 이차전지용 음극, 상기 음극을 포함하는 이차전지",C08L 33/08|C08L 101/12|C08L 65/00|C08F 8/12|C08F 220/14|C08F 236/06|H01M 4/62|H01M 4/13|H01M 10/0525|H01M 4/02,2024-11-12,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240159925,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240159925&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240160622,유기 금속 화합물의 제조방법,C07F 17/00|C07F 7/00|C23C 16/455|C23C 16/40,2024-11-13,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240160622,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240160622&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250001298,"신규 화합물, 이의 제조방법, 이를 포함하는 전구체 화합물 및 이를 이용한 박막의 제조방법",C07F 5/00|C07F 5/06|C23C 16/455|C23C 16/40|C23C 16/34|C23C 16/18|C23C 16/20,2025-01-06,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020250001298,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250001298&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250002031,돔 형상이 가능한 경화성 실리콘 조성물 및 그 경화물,C08L 83/04|C08K 9/06|C08K 3/36|C08K 5/5419|C08K 5/549|C08G 77/20|C08G 77/12,2025-01-07,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020250002031,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250002031&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250058884,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/587|H01M 4/38|H01M 4/48|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,2025-05-07,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020250058884,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250058884&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020250109553,"바인더용 폴리아미드 중합체, 이를 포함하는 슬러리, 전극, 분리막 및 이차전지",C08G 69/32|C08G 69/40|C08G 69/26|C08G 69/42|H01M 4/62|H01M 4/13|H01M 10/0525,2025-08-08,공개,공개,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020250109553,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020250109553&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150038180,대면적 정전척,H10K 71/00|H10P 72/70,2015-03-19,소멸,소멸,한솔아이원스 주식회사|엘지전자 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020150038180,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150038180&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160008561,기판 제조방법,H10H 20/81|H10H 20/819|H10P 54/00,2016-01-25,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020160008561,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160008561&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160181090,유기 전기 전자 소자의 봉지층 형성 방법 및 이에 따른 유기 전기 전자 소자의 봉지층,H10K 71/00|H10P 10/00|H10P 14/24,2016-12-28,취하,취하,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020160181090,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160181090&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170055376,질소를 함유하는 실리콘 박막의 플라즈마 원자층 증착 방법 및 반도체 소자의 더블 패터닝 방법,H10P 10/00|H10P 95/90|H10P 76/00,2017-04-28,거절,거절,(주)아이작리서치|주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020170055376,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170055376&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170159917,기판 표면 세정 장치,H10P 72/00,2017-11-28,거절,거절,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020170159917,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170159917&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170177364,기판 적층 구조물과 이의 제조방법,B32B 37/10|H10W 20/00|B32B 38/04|B32B 27/40|B32B 37/12|G06F 3/041|B32B 38/00,2017-12-21,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020170177364,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170177364&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180033417,평면형의 압력센서 어셈블리,G06F 3/041|G06F 3/044|H01B 5/00,2018-03-22,거절,거절,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020180033417,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180033417&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1019970027279,캐리어테이프용 도전 열접착테이프,C09J 7/20|C09J 123/04,1997-06-25,거절,거절,한솔홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1019970027279,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1019970027279&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1019970080806,인쇄품질 평가 시스템,G06F 3/12|G01N 21/25|G01N 21/27|G01N 21/88,1997-12-31,소멸,소멸,한솔홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1019970080806,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1019970080806&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1019980064118,종이도공용 고접착성 스틸렌-부타디엔계 라텍스의 제조방법,D21H 19/56|C09J 109/04|C08F 236/10|C08L 9/06,1998-12-31,취하,취하,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1019980064118,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1019980064118&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000035728,마스킹테이프용 내열성 점착 조성물,C09J 11/08|C08L 9/00|C09J 123/16|C09J 11/06|C09J 9/00,2000-06-27,거절,거절,한솔홀딩스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020000035728,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000035728&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000062036,포어 마이크로스피어 구조의 리포지션어블 점착제 및 그제조방법,C09J 133/08|C09J 125/06|C09J 131/04|C09J 11/08,2000-10-20,소멸,소멸,한솔홀딩스 주식회사|한솔파텍 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020000062036,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000062036&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020000062037,포어 마이크로스피어 점착제용 씨드고분자 입자의 제조방법,C08F 212/08|C08F 218/08|C08F 220/14|C08F 220/18|C08F 220/06|C08F 2/44|C08F 2/18|C09J 125/14|C08J 3/12,2000-10-20,소멸,소멸,한솔홀딩스 주식회사|한솔파텍 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020000062037,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020000062037&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020050068974,이온주입장치의 소스 헤드 아크 챔버,H10P 30/00|H01J 37/08|H01J 27/08,2005-07-28,소멸,소멸,한솔아이원스 주식회사|이문기|김병기|엄홍국,1,BACKWARD_CITATION_ESTIMATED,1020050068974,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020050068974&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070028004,이중 구조를 갖는 엘이디 및 그 엘이디의 구동장치,H10H 29/01|H10H 20/819|H10H 20/816|H10H 20/00|H05B 37/02,2007-03-22,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020070028004,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070028004&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070095045,태양전지용 프탈로시아닌 화합물,C09B 47/06|C08L 71/02|H10F 10/00|C08K 3/22,2007-09-19,거절,거절,한국솔베이정밀화학 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020070095045,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070095045&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090060843,살균용 발광소자가 구비된 LED 모듈,H10H 20/00|H10H 20/85|A61L 2/08,2009-07-03,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020090060843,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090060843&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090125352,정전척 재생 방법,H10P 72/70|H02N 13/00,2009-12-16,소멸,소멸,한솔아이원스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020090125352,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090125352&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100080370,엘이디 백라이트 유닛의 디밍 검사 방법,G02F 1/13|H10P 74/00|G02F 1/1335,2010-08-19,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020100080370,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100080370&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110075300,기판 제조방법,H10P 52/00,2011-07-28,거절,거절,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020110075300,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110075300&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130019890,웨이퍼 그라인딩 장치,H10P 52/00|B24D 7/18,2013-02-25,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020130019890,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130019890&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130032743,기판 제조방법,H10P 10/00|H10P 50/00,2013-03-27,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020130032743,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130032743&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130082013,광경화성 무황변 수지 조성물 및 이를 이용하여 제조한 평판디스플레이,C08L 75/14|C08L 33/14|C08G 18/83|C09J 175/14,2013-07-12,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020130082013,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130082013&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140031145,기판 제조 방법,H10P 52/00,2014-03-17,소멸,소멸,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020140031145,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140031145&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200006636,"원자층 증착용(ALD), 화학 기상 증착용(CVD) 전구체 화합물 및 이를 이용한 ALD/CVD 증착법",C23C 16/455|C23C 16/18|C23C 16/40|C23C 16/34|C07F 5/06,2020-01-17,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200006636,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200006636&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200077052,UV LED가 결합된 전기포트,A47J 27/21|A61L 2/10,2020-06-24,소멸,소멸,주한솔,1,BACKWARD_CITATION_ESTIMATED,1020200077052,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200077052&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200105028,SNS 기반의 소프트웨어 로봇 원격 제어 서비스 시스템 및 방법,G06Q 10/10|H04L 51/00|H04L 9/40,2020-08-21,거절,거절,한솔피엔에스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020200105028,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200105028&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200117673,"방열용 수지 조성물, 방열 부재 및 전자기기",C08K 9/08|C08K 3/013|C08K 5/54,2020-09-14,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020200117673,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200117673&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200153280,자동차용 러기지 사이드 트림에 장착되는 무선 스피커,B60R 11/02|B60R 16/023|B60R 11/00,2020-11-17,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020200153280,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200153280&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210026310,자동차용 패널 사이에 충진되는 충진재,B62D 29/00|B60R 13/08|B62D 25/20,2021-02-26,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210026310,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210026310&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210035606,사용이 편리한 필기 노트,B42D 5/04|B42F 13/00|B42F 13/16|B42F 3/04|B42F 3/00|B42D 1/00,2021-03-19,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210035606,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210035606&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210037567,진동 충격 방지용 자동차 시트,B60N 2/50|B60N 2/54|B60N 2/52|B60N 2/68,2021-03-23,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210037567,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210037567&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210050899,소음 저감 기능을 가진 도심항공 모빌리티용 프로펠러 보호구,B64U 30/29|B64U 30/26|B64U 20/20|G10K 11/172|B64U 10/14,2021-04-20,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210050899,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210050899&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210052409,유기 금속 화합물 제조방법 및 이의 방법으로 얻어진 유기 금속 화합물을 이용한 박막,C07F 11/00|C23C 16/18|C23C 16/455,2021-04-22,거절,거절,주식회사 한솔케미칼|연세대학교 산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020210052409,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210052409&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210069801,GPS 기반의 위치 공유 시스템,G06Q 50/00|G06Q 50/10|G01S 19/14|H04W 4/02,2021-05-31,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210069801,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210069801&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210085211,무선 전력 송신을 위한 어댑터 및 이를 포함하는 무선 전력 송신기,H02J 50/10|H02J 50/70|H02J 50/00|H02J 7/04|H02J 7/00|H02M 7/5387|H01F 38/14,2021-06-30,취하,취하,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020210085211,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210085211&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210105562,전기포트 및 가전기기,A47J 27/21,2021-08-10,소멸,소멸,주한솔,1,BACKWARD_CITATION_ESTIMATED,1020210105562,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210105562&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210113694,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/48|H01M 4/38|H01M 4/58|H01M 4/62|H01M 4/587|H01M 10/052|H01M 4/02,2021-08-27,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210113694,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210113694&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210116460,돔 형상이 가능한 경화성 실리콘 조성물 및 그 경화물,C08L 83/04|C08K 9/06|C08K 3/36|C08K 5/5419|C08K 5/549|C08G 77/20|C08G 77/12,2021-09-01,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020210116460,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210116460&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210145906,전기포트 및 가전기기,A47J 27/21,2021-10-28,취하,취하,주한솔,1,BACKWARD_CITATION_ESTIMATED,1020210145906,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210145906&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210161859,이탈 방지 기능이 강화된 자동차용 룸램프 클립,B60Q 3/51|B60R 13/02|B60R 11/00,2021-11-23,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020210161859,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210161859&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020210171869,전기포트 및 가전기기,A47J 27/21,2021-12-03,취하,취하,주한솔,1,BACKWARD_CITATION_ESTIMATED,1020210171869,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020210171869&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220009879,폴리아마이드이미드 바니쉬 제조방법 및 이로부터 얻어진 필름,C08G 73/14|C09D 179/08|C08J 5/18|C08K 5/00|C08K 5/08,2022-01-24,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220009879,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220009879&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220012811,자동차용 다용도 선바이저,B60J 3/02|B60Q 3/252|B60R 16/04,2022-01-28,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020220012811,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220012811&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220012817,자동차의 어시스트핸들 장착용 고정 브래킷,B60N 3/02,2022-01-28,거절,거절,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020220012817,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220012817&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220134003,안정적인 돔 형성 및 유지가 가능한 경화성 실리콘 조성물 및 그 경화물,C08L 83/04|C08L 77/12|C08G 77/20|C08K 9/06|C08K 3/34|C08K 5/5419|C08K 5/54,2022-10-18,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220134003,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220134003&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220137966,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/36|H01M 4/38|H01M 4/583|C01B 33/113|C01B 32/182|H01M 10/052|H01M 4/02,2022-10-25,거절,거절,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220137966,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220137966&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
